claim_id,customer_id,policy_type,claim_type,claim_date,claim_amount,deductible,payout_amount,claim_status,processing_days,adjuster_id,province,claim_frequency_90d,amount_vs_avg_ratio,weekend_filing,late_reporting_days,documentation_score,witness_present,police_report_filed,previous_claims_count,policy_age_days
CLM0001557,CUS003782,Auto,Vandalism,2025-05-28,525.08,500,25.08,Approved,72,ADJ037,AB,0,1.1634056272208306,0,2,81,1,1,1,2447
CLM0001558,CUS003672,Home,Water Damage,2024-02-25,3863.39,1500,2363.39,Approved,5,ADJ012,ON,0,1.2469918040031298,0,2,95,1,1,0,1848
CLM0001559,CUS002017,Auto,Collision,2024-07-11,5868.37,1000,4868.37,Approved,17,ADJ035,ON,0,1.272099676578156,1,4,97,0,1,0,3064
CLM0001560,CUS000362,Auto,Collision,2025-10-07,2826.91,750,2076.91,Denied,4,ADJ041,BC,1,1.1915350520034897,1,4,79,1,1,2,2810
CLM0001561,CUS002137,Auto,Collision,2025-09-28,5767.81,1000,4767.81,Denied,28,ADJ019,MB,0,0.7768250650035182,1,1,95,1,1,3,4726
CLM0001562,CUS000585,Auto,Vandalism,2024-10-04,3123.59,750,2373.59,Closed,11,ADJ022,ON,1,1.153190339184167,1,4,88,1,1,3,2402
CLM0001563,CUS004570,Auto,Collision,2024-03-08,10649.89,1000,9649.89,Approved,7,ADJ025,SK,2,1.0886070342793714,0,3,77,0,0,0,4676
CLM0001564,CUS003494,Home,Theft,2024-05-29,1109.97,1500,0.0,Approved,27,ADJ030,ON,2,0.9016412793894157,0,1,83,0,1,0,1428
CLM0001565,CUS000193,Home,Fire,2024-12-14,33298.11,2000,31298.11,Closed,35,ADJ007,ON,4,1.785651034937115,1,12,50,1,1,8,4531
CLM0001566,CUS003044,Auto,Collision,2024-08-20,15623.56,750,14873.56,Approved,11,ADJ001,BC,0,0.7128978645918231,1,2,79,1,1,1,2265
CLM0001567,CUS003694,Home,Fire,2025-11-11,4591.53,1500,3091.53,Closed,13,ADJ014,ON,1,0.8502617746985193,0,0,94,1,0,0,3495
CLM0001568,CUS000419,Auto,Liability,2024-04-06,12206.4,750,11456.4,Denied,3,ADJ046,NB,1,1.2085871724772606,0,3,79,1,1,0,767
CLM0001569,CUS004117,Home,Theft,2025-05-14,12335.74,500,11835.74,Approved,20,ADJ038,ON,1,1.2822596610235952,0,1,93,0,0,0,1284
CLM0001570,CUS003780,Auto,Theft,2025-06-23,20244.1,750,19494.1,Approved,17,ADJ015,ON,1,0.7892834567726504,0,3,77,0,1,1,1865
CLM0001571,CUS003751,Auto,Collision,2025-12-30,13744.93,1000,12744.93,Approved,8,ADJ039,ON,0,0.9283122836090794,0,2,93,1,1,1,1300
CLM0001572,CUS001607,Home,Theft,2025-03-15,4015.55,2000,2015.55,Approved,26,ADJ010,ON,0,0.8798498433634395,0,3,81,0,1,0,3108
CLM0001573,CUS001499,Home,Water Damage,2025-10-12,4173.59,2000,2173.59,Approved,4,ADJ001,ON,0,0.9200010536722205,1,3,89,0,0,1,2832
CLM0001574,CUS002825,Home,Liability,2024-06-15,72982.37,1500,71482.37,Approved,41,ADJ004,ON,2,0.906763209829954,0,0,96,0,1,2,4750
CLM0001575,CUS001307,Auto,Collision,2024-12-03,8079.92,1000,7079.92,Approved,13,ADJ004,SK,2,1.1901039474183106,1,0,79,1,1,2,1048
CLM0001576,CUS002006,Home,Water Damage,2025-05-17,4152.78,1000,3152.78,Denied,5,ADJ031,BC,0,0.9088067633491517,0,3,96,1,0,0,2234
CLM0001577,CUS001906,Auto,Vandalism,2025-10-31,339.81,750,0.0,Approved,36,ADJ010,BC,1,0.8624158670390156,1,0,82,1,0,1,5315
CLM0001578,CUS004317,Auto,Collision,2025-05-30,2812.16,250,2562.16,Denied,13,ADJ042,NB,2,0.7649537837276319,1,1,79,1,1,1,499
CLM0001579,CUS001840,Auto,Collision,2025-08-03,8966.14,750,8216.14,Approved,3,ADJ029,MB,0,1.2057592874564311,0,0,93,1,1,2,287
CLM0001580,CUS003391,Auto,Collision,2025-08-19,2801.52,750,2051.52,Approved,8,ADJ010,NB,0,0.8252135616784813,1,1,84,1,1,2,4061
CLM0001581,CUS003153,Home,Theft,2024-09-11,8455.63,1500,6955.63,Approved,23,ADJ016,MB,0,1.2008730427482588,0,1,75,1,1,0,465
CLM0001582,CUS003685,Home,Theft,2025-11-25,5364.61,2000,3364.61,Approved,44,ADJ030,ON,0,1.0119042232538593,0,1,79,0,1,1,4360
CLM0001583,CUS001819,Home,Theft,2025-04-07,2287.96,2000,287.96,Approved,14,ADJ040,QC,2,0.9544069020466794,0,0,94,0,0,1,2578
CLM0001584,CUS003687,Auto,Collision,2025-08-15,5598.78,1000,4598.78,Approved,4,ADJ043,QC,0,0.7901433343444333,1,4,86,0,0,0,3313
CLM0001585,CUS000910,Auto,Vandalism,2024-02-09,468.71,750,0.0,Approved,3,ADJ007,QC,0,0.7144191937242907,1,1,80,1,1,3,-409
CLM0001586,CUS004858,Home,Water Damage,2024-08-07,21068.75,1000,20068.75,Approved,22,ADJ030,PE,0,1.000793636631887,0,4,81,1,1,1,4646
CLM0001587,CUS001329,Auto,Theft,2024-10-05,10387.01,1000,9387.01,Approved,12,ADJ007,ON,0,1.042310765299228,0,4,79,0,0,0,946
CLM0001588,CUS000962,Home,Water Damage,2025-03-26,19950.2,1000,18950.2,Under Review,7,ADJ028,ON,0,0.8685846025094023,0,1,95,1,1,0,2855
CLM0001589,CUS001031,Home,Theft,2025-09-29,5398.34,2000,3398.34,Approved,4,ADJ033,NS,1,0.9574008901941681,0,1,85,1,1,1,3066
CLM0001590,CUS003880,Auto,Liability,2025-07-22,12927.93,500,12427.93,Approved,3,ADJ045,AB,0,0.8920299823734175,0,3,99,1,1,1,2745
CLM0001591,CUS001039,Auto,Theft,2024-03-01,27333.63,750,26583.63,Approved,10,ADJ047,ON,1,1.0106489833328762,0,4,82,0,0,0,445
CLM0001592,CUS004296,Home,Theft,2024-01-17,630.5,1500,0.0,Under Review,5,ADJ020,ON,0,0.9816299161807939,1,1,80,1,1,1,4649
CLM0001593,CUS000314,Home,Water Damage,2024-04-26,3075.15,2000,1075.15,Closed,10,ADJ038,QC,0,1.185424736935937,0,1,88,1,1,2,-98
CLM0001594,CUS004620,Home,Fire,2025-05-28,13540.44,1500,12040.44,Closed,6,ADJ044,MB,0,1.216944882355047,0,1,87,1,1,3,4049
CLM0001595,CUS002109,Home,Theft,2025-04-15,3838.02,2000,1838.02,Approved,28,ADJ002,SK,0,0.9087431533860295,1,2,97,0,0,1,4592
CLM0001596,CUS004829,Auto,Collision,2025-03-25,5959.02,750,5209.02,Approved,16,ADJ014,SK,1,2.357564794856665,0,14,54,1,0,3,75
CLM0001597,CUS002891,Home,Weather,2025-12-09,3020.66,2000,1020.66,Under Review,32,ADJ032,QC,0,1.2605649015143092,0,4,99,0,0,0,365
CLM0001598,CUS002571,Home,Fire,2024-05-01,49980.75,1000,48980.75,Approved,18,ADJ008,BC,0,0.8945284297882908,1,4,96,0,1,0,1757
CLM0001599,CUS000569,Auto,Collision,2024-11-30,7748.12,500,7248.12,Denied,105,ADJ033,ON,3,1.352577554644572,1,6,59,0,0,5,1846
CLM0001600,CUS001121,Auto,Comprehensive,2024-09-08,609.33,1000,0.0,Approved,28,ADJ026,ON,0,1.064444601790725,1,4,76,0,1,2,2152
CLM0001601,CUS001645,Auto,Theft,2024-08-27,7967.73,750,7217.73,Denied,22,ADJ037,ON,0,0.9525484616908442,0,0,94,0,1,1,3544
CLM0001602,CUS003140,Auto,Comprehensive,2024-07-21,3313.38,1000,2313.38,Approved,11,ADJ038,AB,0,2.1804661894229267,0,4,50,0,1,4,1058
CLM0001603,CUS001229,Auto,Comprehensive,2025-05-14,2931.4,500,2431.4,Denied,12,ADJ015,AB,1,1.2931031007414466,1,3,93,1,1,1,2168
CLM0001604,CUS002359,Auto,Collision,2024-05-16,1429.23,1000,429.23,Approved,3,ADJ038,ON,1,1.1561357397655585,0,2,93,1,1,0,-444
CLM0001605,CUS002669,Auto,Collision,2024-05-14,2813.01,1000,1813.01,Approved,29,ADJ021,ON,2,1.105126853689716,1,0,84,1,1,1,3099
CLM0001606,CUS003196,Home,Theft,2025-07-25,5178.68,2000,3178.68,Approved,14,ADJ050,QC,0,1.1774254153440922,0,2,93,1,1,2,2507
CLM0001607,CUS002929,Auto,Comprehensive,2024-07-01,4501.84,500,4001.84,Denied,45,ADJ006,AB,1,1.2309548093443978,1,4,79,1,1,2,954
CLM0001608,CUS004446,Home,Water Damage,2024-07-30,4239.91,2000,2239.91,Denied,9,ADJ050,ON,0,0.8247369925801604,0,3,86,1,0,0,1277
CLM0001609,CUS002319,Auto,Liability,2025-08-31,8240.19,750,7490.19,Approved,69,ADJ010,QC,0,0.8143104172050024,0,2,79,1,1,1,388
CLM0001610,CUS003265,Auto,Collision,2025-01-03,6164.14,1000,5164.14,Approved,7,ADJ004,ON,0,1.06978322195652,1,0,75,0,0,1,3803
CLM0001611,CUS002780,Auto,Theft,2025-12-08,8329.79,500,7829.79,Under Review,13,ADJ033,PE,0,0.8386819839848207,1,1,86,1,0,0,2290
CLM0001612,CUS004587,Home,Liability,2024-07-14,5341.06,500,4841.06,Approved,59,ADJ047,ON,1,0.8084706056691402,1,1,75,0,0,0,436
CLM0001613,CUS000595,Auto,Liability,2025-07-24,3756.0,750,3006.0,Closed,48,ADJ033,NL,0,1.1621032748084748,0,0,85,1,1,0,2896
CLM0001614,CUS003599,Auto,Collision,2024-05-08,18107.7,750,17357.7,Closed,67,ADJ034,ON,0,1.1400911784537788,1,1,81,1,1,1,-246
CLM0001615,CUS001120,Auto,Comprehensive,2024-07-15,859.7,750,109.7,Denied,3,ADJ043,QC,0,1.0474945767468953,0,1,92,0,0,2,4691
CLM0001616,CUS002200,Auto,Liability,2025-05-03,514.01,500,14.01,Approved,5,ADJ016,QC,2,1.1124425497591384,1,0,93,0,0,1,504
CLM0001617,CUS004449,Home,Weather,2024-12-25,9884.43,1000,8884.43,Approved,30,ADJ007,ON,0,1.2439759394532235,1,2,75,0,1,2,-98
CLM0001618,CUS001200,Auto,Liability,2024-06-04,10117.68,1000,9117.68,Under Review,6,ADJ037,QC,0,0.8554821870562497,0,0,77,1,0,2,1888
CLM0001619,CUS003916,Home,Fire,2024-07-28,9294.02,1500,7794.02,Denied,9,ADJ040,ON,1,0.9218933677604138,0,0,85,1,0,1,2095
CLM0001620,CUS001752,Auto,Liability,2024-03-30,11716.36,1000,10716.36,Approved,11,ADJ050,AB,0,1.2457557244791522,0,3,77,0,1,2,3275
CLM0001621,CUS001764,Home,Liability,2024-11-27,6474.02,1500,4974.02,Approved,12,ADJ042,ON,0,1.166916751179397,1,3,89,0,1,2,339
CLM0001622,CUS002896,Home,Liability,2025-01-13,4420.28,1500,2920.28,Approved,13,ADJ024,QC,5,2.138778331923455,1,11,52,1,1,7,1297
CLM0001623,CUS000754,Home,Water Damage,2025-12-26,2864.82,1500,1364.82,Approved,19,ADJ039,BC,2,0.7736477160027464,0,0,99,1,0,2,913
CLM0001624,CUS000433,Home,Water Damage,2024-09-22,27669.83,1500,26169.83,Closed,9,ADJ012,BC,0,1.0543262526173875,1,0,91,1,0,1,1445
CLM0001625,CUS002179,Auto,Comprehensive,2024-07-18,1440.25,750,690.25,Approved,15,ADJ031,ON,1,1.1360802772558094,1,0,75,0,1,2,2768
CLM0001626,CUS002042,Auto,Liability,2024-06-21,12415.4,750,11665.4,Approved,12,ADJ024,QC,0,1.2461945322411543,0,2,87,1,1,0,3157
CLM0001627,CUS001674,Auto,Collision,2025-08-05,3369.49,750,2619.49,Closed,4,ADJ008,MB,0,1.2613184434081175,0,4,87,0,1,0,3381
CLM0001628,CUS002173,Auto,Comprehensive,2024-07-30,2822.58,750,2072.58,Approved,31,ADJ046,MB,6,1.325722615228226,0,5,76,0,0,8,4433
CLM0001629,CUS002945,Auto,Collision,2024-07-03,4659.95,500,4159.95,Approved,28,ADJ050,QC,1,1.0654261245147718,0,2,76,1,1,2,1633
CLM0001630,CUS004718,Auto,Collision,2024-12-26,4091.43,500,3591.43,Approved,23,ADJ046,BC,2,1.1237095770887913,1,1,91,1,1,0,1789
CLM0001631,CUS002293,Auto,Collision,2025-06-09,3890.48,1000,2890.48,Approved,7,ADJ003,BC,0,1.1888447057554639,1,4,83,1,1,3,852
CLM0001632,CUS002196,Auto,Collision,2025-12-03,2215.56,750,1465.56,Approved,12,ADJ008,QC,0,0.9951571004889663,1,0,97,0,1,0,460
CLM0001633,CUS000496,Home,Fire,2025-01-04,17085.1,2000,15085.1,Approved,12,ADJ003,ON,0,0.790967301079988,1,3,93,0,0,2,4544
CLM0001634,CUS001246,Auto,Comprehensive,2025-11-08,513.12,750,0.0,Closed,28,ADJ021,AB,0,0.9871757128934063,0,1,91,1,1,0,3840
CLM0001635,CUS002372,Home,Vandalism,2025-06-19,434.89,1500,0.0,Approved,19,ADJ042,AB,0,0.7330584084461218,0,4,96,1,1,0,2489
CLM0001636,CUS001934,Auto,Collision,2024-01-10,17310.7,1000,16310.7,Approved,3,ADJ017,NS,0,0.9508168445860523,0,4,81,0,1,1,696
CLM0001637,CUS000806,Auto,Comprehensive,2025-12-24,4272.65,750,3522.65,Denied,4,ADJ027,QC,1,0.7524800617981688,1,4,86,1,1,2,3296
CLM0001638,CUS003871,Auto,Comprehensive,2024-03-03,7502.6,1000,6502.6,Approved,32,ADJ031,ON,1,1.2101970286025323,0,3,85,0,0,2,3788
CLM0001639,CUS002658,Home,Water Damage,2025-06-07,7140.78,1500,5640.78,Denied,10,ADJ040,AB,0,1.0171751502456767,0,2,80,0,0,0,2891
CLM0001640,CUS001030,Home,Theft,2024-11-04,3957.49,2000,1957.49,Approved,32,ADJ003,ON,0,1.1992365803359433,0,0,81,0,1,0,5022
CLM0001641,CUS002825,Auto,Comprehensive,2024-11-09,1212.79,750,462.79,Denied,22,ADJ032,ON,1,1.2066012964014314,1,3,75,1,1,3,4897
CLM0001642,CUS002382,Home,Water Damage,2025-02-06,4812.83,1500,3312.83,Denied,16,ADJ048,ON,2,0.8020553946585216,0,3,96,0,1,2,1928
CLM0001643,CUS003854,Auto,Liability,2025-08-15,8244.06,750,7494.06,Approved,31,ADJ009,SK,0,0.775013862469623,1,2,98,0,0,1,4519
CLM0001644,CUS004786,Auto,Liability,2025-06-20,11214.28,250,10964.28,Approved,4,ADJ030,ON,1,1.1020505458176253,0,4,95,0,1,3,2230
CLM0001645,CUS004935,Auto,Collision,2025-09-10,2162.59,1000,1162.59,Under Review,5,ADJ045,AB,0,0.9609463083828005,0,1,86,1,0,0,112
CLM0001646,CUS001656,Home,Water Damage,2024-12-11,4386.26,2000,2386.26,Under Review,3,ADJ044,NL,1,0.8518958679848476,1,4,93,1,0,1,3555
CLM0001647,CUS001152,Auto,Liability,2025-04-28,7509.56,250,7259.56,Approved,4,ADJ007,BC,0,0.936601894195955,0,1,90,1,0,1,2821
CLM0001648,CUS004877,Home,Liability,2025-11-14,120527.56,1000,119527.56,Approved,11,ADJ039,SK,1,0.7655284979443086,0,0,94,1,1,2,809
CLM0001649,CUS003005,Auto,Liability,2024-11-29,9125.94,1000,8125.94,Approved,10,ADJ001,ON,0,1.0101533862111016,0,3,87,1,0,1,1217
CLM0001650,CUS001345,Auto,Comprehensive,2025-07-30,9652.73,250,9402.73,Denied,21,ADJ046,ON,1,1.1318298631958819,0,4,78,1,0,3,4577
CLM0001651,CUS001343,Auto,Comprehensive,2024-09-17,11189.97,500,10689.97,Approved,24,ADJ022,PE,3,1.9856004028934147,1,8,72,0,1,2,2185
CLM0001652,CUS003150,Home,Water Damage,2024-09-25,4211.38,1500,2711.38,Approved,5,ADJ017,QC,0,0.8110149865328657,0,3,80,1,1,1,2798
CLM0001653,CUS004186,Auto,Liability,2024-11-28,10125.07,500,9625.07,Approved,9,ADJ033,AB,1,1.1618718472645837,0,4,83,0,0,1,891
CLM0001654,CUS001255,Auto,Collision,2025-02-27,18044.03,750,17294.03,Denied,7,ADJ005,ON,2,1.0156244974563595,0,3,77,1,1,0,505
CLM0001655,CUS004214,Auto,Comprehensive,2024-03-06,3760.69,750,3010.69,Approved,31,ADJ007,QC,2,0.8478149505130512,1,4,75,1,1,1,3994
CLM0001656,CUS001912,Auto,Theft,2025-05-23,34538.34,500,34038.34,Approved,29,ADJ043,ON,0,0.8480226868194729,1,1,84,0,1,0,4168
CLM0001657,CUS000324,Auto,Liability,2025-12-18,17975.55,500,17475.55,Approved,20,ADJ015,QC,0,1.1710711483713516,1,2,96,0,0,0,4982
CLM0001658,CUS000600,Auto,Collision,2025-03-09,2022.63,750,1272.63,Approved,13,ADJ031,QC,0,1.2871024494763674,0,4,93,1,0,0,1758
CLM0001659,CUS003071,Home,Fire,2024-02-07,17595.83,1000,16595.83,Denied,6,ADJ019,BC,3,1.8087633624342438,1,6,70,0,0,2,2715
CLM0001660,CUS002616,Home,Water Damage,2024-11-08,15279.62,2000,13279.62,Approved,34,ADJ029,QC,0,1.1358046946839642,0,0,83,0,0,0,-220
CLM0001661,CUS003113,Auto,Comprehensive,2024-06-02,1893.97,750,1143.97,Approved,5,ADJ030,ON,1,0.8270296149598799,1,4,80,1,1,0,2472
CLM0001662,CUS000656,Auto,Comprehensive,2025-03-24,1889.99,500,1389.99,Under Review,25,ADJ048,ON,1,0.9456840547513177,1,1,97,0,0,1,66
CLM0001663,CUS001581,Auto,Collision,2024-03-27,10711.99,500,10211.99,Under Review,3,ADJ033,QC,0,1.1531674594317822,0,4,76,1,0,0,-518
CLM0001664,CUS003813,Home,Theft,2024-11-25,877.31,2000,0.0,Approved,4,ADJ009,ON,0,1.2937761509928878,0,4,91,1,1,1,4644
CLM0001665,CUS004828,Auto,Collision,2024-05-29,9007.48,500,8507.48,Approved,17,ADJ042,QC,1,1.3600263526817002,1,3,60,0,1,5,3277
CLM0001666,CUS001134,Auto,Collision,2025-11-27,9352.5,750,8602.5,Closed,19,ADJ042,ON,2,0.9295131037247999,0,0,96,1,1,0,2142
CLM0001667,CUS004580,Auto,Comprehensive,2025-08-21,721.54,1000,0.0,Approved,5,ADJ011,BC,0,1.0907703825325865,0,3,77,0,1,0,527
CLM0001668,CUS003649,Home,Water Damage,2025-09-20,8840.72,2000,6840.72,Approved,3,ADJ009,AB,0,0.7607350125152592,0,2,80,0,1,0,5060
CLM0001669,CUS002726,Auto,Collision,2024-10-03,5656.7,1000,4656.7,Approved,33,ADJ014,AB,0,0.9570033107566872,0,0,79,1,1,1,-367
CLM0001670,CUS003369,Home,Water Damage,2025-08-04,8184.7,1500,6684.7,Under Review,43,ADJ050,ON,0,1.2013970586943419,1,0,94,1,1,1,2955
CLM0001671,CUS001956,Auto,Collision,2025-12-22,1686.29,500,1186.29,Approved,30,ADJ013,ON,0,0.9402694589531423,0,0,85,0,1,3,4219
CLM0001672,CUS001265,Auto,Collision,2025-01-07,5305.55,500,4805.55,Under Review,9,ADJ043,ON,1,0.9966485238467505,0,2,94,1,1,0,1520
CLM0001673,CUS002198,Home,Theft,2025-08-17,3593.67,1500,2093.67,Approved,24,ADJ046,ON,1,0.7927380770922879,0,0,85,1,1,0,43
CLM0001674,CUS001750,Home,Weather,2025-12-05,2544.61,1500,1044.61,Approved,36,ADJ003,ON,0,1.2880369678286119,1,0,96,1,0,3,465
CLM0001675,CUS001888,Home,Water Damage,2024-11-28,6473.28,2000,4473.28,Approved,27,ADJ010,AB,0,0.9618782085189204,0,0,96,1,1,1,2140
CLM0001676,CUS001090,Auto,Collision,2024-11-27,11828.42,1000,10828.42,Closed,5,ADJ045,ON,1,0.7504168592591244,1,1,99,1,0,1,3120
CLM0001677,CUS000688,Auto,Collision,2025-12-21,35421.23,500,34921.23,Approved,5,ADJ001,ON,1,0.7044622357377642,0,4,91,1,0,0,1872
CLM0001678,CUS002808,Auto,Collision,2024-12-14,2782.23,500,2282.23,Approved,22,ADJ023,ON,0,1.2224119538783034,0,3,94,0,0,1,2297
CLM0001679,CUS000107,Auto,Comprehensive,2025-09-14,31478.55,1000,30478.55,Approved,29,ADJ039,BC,7,2.440332735508777,1,10,60,0,1,8,885
CLM0001680,CUS002130,Auto,Collision,2024-10-23,5227.78,500,4727.78,Denied,11,ADJ014,ON,0,1.259271318822893,1,4,75,0,0,0,1067
CLM0001681,CUS002358,Home,Fire,2024-09-15,1086.8,1500,0.0,Closed,6,ADJ014,ON,0,1.2664855516012916,1,4,92,1,1,3,3661
CLM0001682,CUS004526,Auto,Comprehensive,2025-07-18,9756.69,750,9006.69,Approved,58,ADJ001,ON,0,0.770551745751765,0,3,93,0,0,1,2369
CLM0001683,CUS000394,Auto,Liability,2024-07-17,10679.62,1000,9679.62,Denied,19,ADJ030,QC,0,1.2667220126911878,0,1,94,0,1,3,3353
CLM0001684,CUS003014,Auto,Liability,2024-06-10,1033.39,1000,33.39,Approved,4,ADJ001,BC,0,1.2135797381734181,0,0,77,1,0,0,4760
CLM0001685,CUS002103,Auto,Theft,2024-08-14,12275.51,750,11525.51,Approved,12,ADJ018,ON,1,1.1958527631264688,0,2,89,1,1,3,2285
CLM0001686,CUS000288,Auto,Collision,2024-12-04,1428.3,1000,428.3,Approved,3,ADJ040,QC,1,1.1987501344148785,0,0,83,1,1,1,118
CLM0001687,CUS002973,Auto,Theft,2024-01-18,7636.83,1000,6636.83,Under Review,10,ADJ007,MB,1,0.79093820856758,0,3,87,1,0,2,4252
CLM0001688,CUS003360,Home,Theft,2025-05-02,4036.83,1000,3036.83,Approved,10,ADJ021,ON,0,0.78419265658403,1,2,76,1,1,0,1741
CLM0001689,CUS004212,Auto,Comprehensive,2024-03-31,4770.1,1000,3770.1,Approved,4,ADJ010,AB,0,1.2905633928928693,1,0,83,0,1,0,2885
CLM0001690,CUS001265,Auto,Liability,2025-03-19,26816.04,500,26316.04,Denied,27,ADJ003,ON,0,0.9969695701088692,0,1,86,1,1,0,1591
CLM0001691,CUS002211,Auto,Collision,2024-09-02,11921.1,250,11671.1,Approved,6,ADJ038,ON,1,1.1034885744934684,0,0,82,1,1,1,2203
CLM0001692,CUS000787,Auto,Vandalism,2025-02-09,1390.38,500,890.38,Approved,22,ADJ023,ON,0,0.8621566246820346,0,1,84,1,1,1,-128
CLM0001693,CUS001908,Auto,Comprehensive,2024-08-29,2349.87,1000,1349.87,Under Review,9,ADJ032,NS,0,1.1503483702005286,0,2,80,1,1,0,1359
CLM0001694,CUS004335,Home,Weather,2025-02-07,2074.46,1500,574.46,Approved,12,ADJ015,ON,1,0.9662039152154998,1,0,96,0,1,1,4394
CLM0001695,CUS001722,Auto,Liability,2024-10-16,41729.45,1000,40729.45,Approved,47,ADJ029,QC,0,1.0544617298457823,0,3,91,1,1,2,4052
CLM0001696,CUS004023,Home,Weather,2024-02-17,2142.19,1500,642.19,Approved,10,ADJ004,QC,0,0.8456842012486123,0,2,97,0,1,1,-612
CLM0001697,CUS002841,Home,Weather,2025-07-28,6238.39,1500,4738.39,Approved,62,ADJ041,QC,0,0.7338198898212583,1,1,88,1,1,2,2089
CLM0001698,CUS001230,Auto,Liability,2025-02-01,8634.85,1000,7634.85,Closed,10,ADJ011,AB,2,0.7050863723254903,0,1,84,0,0,1,853
CLM0001699,CUS002716,Home,Water Damage,2024-12-22,8347.32,1500,6847.32,Approved,6,ADJ001,NL,3,2.9726517205639507,1,11,57,1,0,3,2167
CLM0001700,CUS004011,Home,Theft,2024-06-25,6968.78,1000,5968.78,Approved,14,ADJ015,QC,0,1.2182669540546738,0,4,92,1,1,1,3507
CLM0001701,CUS001337,Auto,Comprehensive,2025-02-16,862.29,750,112.29,Approved,6,ADJ020,ON,1,1.157598590357391,0,3,80,1,1,1,3110
CLM0001702,CUS002231,Home,Weather,2025-10-02,3274.46,500,2774.46,Approved,8,ADJ025,ON,2,1.239017005726816,0,3,92,1,0,2,1916
CLM0001703,CUS004800,Auto,Collision,2024-07-08,5389.53,500,4889.53,Approved,7,ADJ027,QC,0,0.9911370914021317,0,4,86,0,0,1,3152
CLM0001704,CUS003200,Auto,Theft,2025-01-13,15393.01,750,14643.01,Approved,4,ADJ011,ON,0,1.0352779652055966,1,2,95,1,0,0,4248
CLM0001705,CUS004287,Auto,Collision,2024-01-30,935.86,750,185.86,Approved,21,ADJ024,BC,1,1.0788498312380088,0,0,78,1,1,0,23
CLM0001706,CUS003121,Home,Fire,2025-05-15,5290.3,2000,3290.3,Approved,48,ADJ021,BC,1,0.9042725469519163,0,0,83,1,1,0,2263
CLM0001707,CUS003446,Auto,Collision,2025-04-16,4597.73,500,4097.73,Denied,36,ADJ008,ON,1,0.9424621050321138,1,4,98,1,1,0,4077
CLM0001708,CUS003657,Home,Liability,2024-12-28,147359.4,2000,145359.4,Approved,7,ADJ012,ON,0,1.1554823627025743,0,1,79,0,1,0,-229
CLM0001709,CUS000513,Auto,Comprehensive,2025-01-21,1756.89,500,1256.89,Approved,15,ADJ020,NB,0,1.2434969683510695,0,1,76,1,0,0,2895
CLM0001710,CUS002850,Home,Liability,2024-04-06,28871.35,1500,27371.35,Approved,9,ADJ013,QC,1,0.9881701031300956,0,2,87,0,1,1,848
CLM0001711,CUS003344,Auto,Comprehensive,2024-04-16,1343.1,1000,343.1,Approved,22,ADJ003,ON,1,0.9348991184837798,0,0,92,1,1,0,1673
CLM0001712,CUS004398,Auto,Collision,2024-12-05,6035.75,750,5285.75,Approved,10,ADJ028,ON,0,1.2589343441910215,1,3,81,1,1,0,94
CLM0001713,CUS001032,Auto,Collision,2024-06-04,1947.18,750,1197.18,Approved,7,ADJ042,ON,0,1.2907403646383067,0,3,90,0,0,1,3459
CLM0001714,CUS001310,Auto,Comprehensive,2025-01-14,2206.91,500,1706.91,Closed,31,ADJ018,QC,0,1.2402347081509217,1,4,75,1,0,3,4488
CLM0001715,CUS001578,Home,Theft,2024-02-13,2595.26,2000,595.26,Closed,19,ADJ006,BC,1,1.0515737835332264,0,4,90,1,1,3,1613
CLM0001716,CUS004001,Auto,Comprehensive,2024-11-23,750.36,1000,0.0,Approved,9,ADJ029,QC,0,1.1255079374048482,0,1,82,0,0,1,-247
CLM0001717,CUS001135,Auto,Collision,2024-08-25,8183.97,750,7433.97,Approved,17,ADJ018,BC,1,1.1494297264200437,0,1,98,1,0,3,3735
CLM0001718,CUS002219,Home,Water Damage,2025-06-06,7276.09,1500,5776.09,Approved,9,ADJ022,QC,0,0.9094044680744466,0,0,92,1,1,0,3679
CLM0001719,CUS003700,Auto,Comprehensive,2024-02-08,1104.84,750,354.84,Approved,5,ADJ049,ON,1,0.9716610374484633,1,3,91,0,1,0,2137
CLM0001720,CUS002489,Auto,Liability,2024-03-31,3328.86,250,3078.86,Approved,41,ADJ032,AB,0,0.8355553537499051,0,1,87,1,1,3,3459
CLM0001721,CUS000184,Auto,Liability,2024-03-12,7195.39,750,6445.39,Under Review,36,ADJ020,ON,0,0.7002325720265704,1,3,84,1,1,1,2339
CLM0001722,CUS002240,Home,Water Damage,2025-05-23,3155.68,1500,1655.68,Approved,8,ADJ017,QC,1,0.7565635173047325,0,0,81,1,0,0,285
CLM0001723,CUS000817,Auto,Collision,2024-06-22,6096.64,1000,5096.64,Under Review,28,ADJ031,BC,0,0.7221779583916643,0,2,78,1,0,1,-247
CLM0001724,CUS001069,Home,Weather,2025-12-09,15339.96,1500,13839.96,Denied,20,ADJ003,ON,2,0.8404251675953812,0,2,92,1,1,2,627
CLM0001725,CUS002016,Home,Water Damage,2025-03-07,4917.25,1000,3917.25,Approved,50,ADJ019,ON,1,0.9948827678775094,0,4,78,1,1,0,1469
CLM0001726,CUS003641,Auto,Liability,2025-03-14,24954.76,750,24204.76,Denied,9,ADJ046,ON,0,1.2699840120245114,0,1,95,1,1,2,5075
