claim_id,anomaly_score,ml_fraud_probability,risk_score,risk_category,flagged_for_review,requires_investigation
CLM0001453,64.43880476607926,99.99467211768956,85.8,Critical,True,True
CLM0001454,24.240026209000366,0.0,9.7,Low,False,False
CLM0001455,13.149860227887933,0.0,5.3,Low,False,False
CLM0001456,56.725104391429916,0.0,22.7,Low,False,False
CLM0001457,21.064055975211048,0.0,8.4,Low,False,False
CLM0001458,14.894358643609507,0.0,6.0,Low,False,False
CLM0001459,26.20133919592075,0.0,10.5,Low,False,False
CLM0001460,8.584333757725515,0.0,3.4,Low,False,False
CLM0001461,26.19309408956344,0.0,10.5,Low,False,False
CLM0001462,18.062012328353948,0.0,7.2,Low,False,False
CLM0001463,21.97947328032225,1.0375388440024862,9.4,Low,False,False
CLM0001464,26.343699750259542,0.0,10.5,Low,False,False
CLM0001465,17.12987933109448,0.0,6.9,Low,False,False
CLM0001466,9.902831285541602,0.0,4.0,Low,False,False
CLM0001467,47.20491948554901,0.0,18.9,Low,False,False
CLM0001468,24.560751113898448,0.0,9.8,Low,False,False
CLM0001469,40.62714732067732,0.38646028970489815,16.5,Low,False,False
CLM0001470,41.7555806864938,0.0,16.7,Low,False,False
CLM0001471,20.709951838454753,0.0,8.3,Low,False,False
CLM0001472,5.251059169743,0.0,2.1,Low,False,False
CLM0001473,6.831029904274322,0.0,2.7,Low,False,False
CLM0001474,20.461713867730758,0.0,8.2,Low,False,False
CLM0001475,3.736396906627948,0.0,1.5,Low,False,False
CLM0001476,20.46507270106264,0.0,8.2,Low,False,False
CLM0001477,21.436763986175787,0.6413039584452803,9.0,Low,False,False
CLM0001478,23.54675886174382,0.0,9.4,Low,False,False
CLM0001479,17.562143027714484,0.0,7.0,Low,False,False
CLM0001480,4.605403297696853,0.0,1.8,Low,False,False
CLM0001481,12.207057149873979,0.0,4.9,Low,False,False
CLM0001482,12.886176081481981,0.0,5.2,Low,False,False
CLM0001483,13.734754213161205,0.0,5.5,Low,False,False
CLM0001484,38.18274842904154,0.0,15.3,Low,False,False
CLM0001485,14.678742751442098,0.0,5.9,Low,False,False
CLM0001486,22.78174938201667,0.0,9.1,Low,False,False
CLM0001487,30.97773153403798,0.0,12.4,Low,False,False
CLM0001488,23.963508525869813,0.0,9.6,Low,False,False
CLM0001489,22.380067831214323,0.6666666666666667,9.4,Low,False,False
CLM0001490,28.911320933153974,0.0,11.6,Low,False,False
CLM0001491,9.730669020174265,0.0,3.9,Low,False,False
CLM0001492,21.754230318509848,0.0,8.7,Low,False,False
CLM0001493,7.952200911746676,0.0,3.2,Low,False,False
CLM0001494,17.355143269368533,0.0,6.9,Low,False,False
CLM0001495,7.411057785644559,0.0,3.0,Low,False,False
CLM0001496,14.061879451427373,0.0,5.6,Low,False,False
CLM0001497,25.031737860942236,0.0,10.0,Low,False,False
CLM0001498,28.891217772945264,0.0,11.6,Low,False,False
CLM0001499,80.98701674401083,100.0,92.4,Critical,True,True
CLM0001500,46.90226594212924,0.0,18.8,Low,False,False
CLM0001501,19.2905101748423,0.0,7.7,Low,False,False
CLM0001502,63.75460703052289,0.0,25.5,Medium,False,False
CLM0001503,14.111367841768796,0.0,5.6,Low,False,False
CLM0001504,16.075776402572338,0.0,6.4,Low,False,False
CLM0001505,73.22762929728503,100.0,89.3,Critical,True,True
CLM0001506,72.86864448476416,100.0,89.1,Critical,True,True
CLM0001507,23.20598838173753,0.0,9.3,Low,False,False
CLM0001508,13.460204082119386,0.0,5.4,Low,False,False
CLM0001509,12.545751770935231,0.0,5.0,Low,False,False
CLM0001510,32.601155633884815,0.0,13.0,Low,False,False
CLM0001511,25.880291652623754,0.0,10.4,Low,False,False
CLM0001512,41.31908327539775,0.0,16.5,Low,False,False
CLM0001513,13.007382635540965,0.0,5.2,Low,False,False
CLM0001514,30.09243095232398,0.0,12.0,Low,False,False
CLM0001515,6.108568166102435,0.0,2.4,Low,False,False
CLM0001516,14.50319051937996,0.0,5.8,Low,False,False
CLM0001517,21.49694873535183,0.0,8.6,Low,False,False
CLM0001518,36.77825983325833,0.0,14.7,Low,False,False
CLM0001519,12.579184277653887,0.0,5.0,Low,False,False
CLM0001520,11.419024906542308,0.0,4.6,Low,False,False
CLM0001521,4.97905531906847,0.0,2.0,Low,False,False
CLM0001522,33.6619458398998,0.0,13.5,Low,False,False
CLM0001523,26.245749984407617,0.0,10.5,Low,False,False
CLM0001524,4.856439784144728,0.0,1.9,Low,False,False
CLM0001525,13.480685643167368,0.0,5.4,Low,False,False
CLM0001526,19.422174669904933,0.0,7.8,Low,False,False
CLM0001527,11.65093390042492,0.0,4.7,Low,False,False
CLM0001528,20.695803671197588,0.0,8.3,Low,False,False
CLM0001529,20.012713477508303,0.0,8.0,Low,False,False
CLM0001530,21.511768726954838,0.0,8.6,Low,False,False
CLM0001531,22.139179193483717,0.0,8.9,Low,False,False
CLM0001532,15.151090529578104,0.0,6.1,Low,False,False
CLM0001533,73.99419991831726,100.0,89.6,Critical,True,True
CLM0001534,11.83583850926565,0.0,4.7,Low,False,False
CLM0001535,20.72109886254966,0.0,8.3,Low,False,False
CLM0001536,20.141053112813168,0.0,8.1,Low,False,False
CLM0001537,7.504666901278623,0.0,3.0,Low,False,False
CLM0001538,18.90984682953132,0.0,7.6,Low,False,False
CLM0001539,33.98539372375434,0.0,13.6,Low,False,False
CLM0001540,11.786475752374281,0.0,4.7,Low,False,False
CLM0001541,5.689712594179253,0.0,2.3,Low,False,False
CLM0001542,17.298387325167987,0.0,6.9,Low,False,False
CLM0001543,24.135119640977997,0.0,9.7,Low,False,False
CLM0001544,44.33802174485363,0.0,17.7,Low,False,False
CLM0001545,23.767816754876225,0.0,9.5,Low,False,False
CLM0001546,27.494892385164594,0.0,11.0,Low,False,False
CLM0001547,25.109089000284502,0.0,10.0,Low,False,False
CLM0001548,14.747642670697147,0.0,5.9,Low,False,False
CLM0001549,6.267865956982,0.0,2.5,Low,False,False
CLM0001550,35.58559524718864,0.0,14.2,Low,False,False
CLM0001551,24.72942492655319,0.0,9.9,Low,False,False
CLM0001552,9.31302814085898,0.0,3.7,Low,False,False
CLM0001553,12.044912919719886,0.0,4.8,Low,False,False
CLM0001554,21.973011856065117,0.0,8.8,Low,False,False
CLM0001555,54.95497818486956,99.96717347981347,82.0,Critical,True,False
CLM0001556,57.87174864678779,99.30259434241532,82.7,Critical,True,False
CLM0001557,20.531398361385534,0.0,8.2,Low,False,False
CLM0001558,11.573206641018064,0.0,4.6,Low,False,False
CLM0001559,17.37771616316265,0.0,7.0,Low,False,False
CLM0001560,17.429525714877435,0.0,7.0,Low,False,False
CLM0001561,20.904952978595613,0.0,8.4,Low,False,False
CLM0001562,13.599164122879914,0.0,5.4,Low,False,False
CLM0001563,31.909449536287394,0.0,12.8,Low,False,False
CLM0001564,21.225282190804183,0.0,8.5,Low,False,False
CLM0001565,84.11207563670081,100.0,93.6,Critical,True,True
CLM0001566,17.761897159328367,0.0,7.1,Low,False,False
CLM0001567,16.65332437504078,0.0,6.7,Low,False,False
CLM0001568,18.964570227923705,0.0,7.6,Low,False,False
CLM0001569,23.40631957987793,0.0,9.4,Low,False,False
CLM0001570,15.234324313139147,0.0,6.1,Low,False,False
CLM0001571,5.97591560255869,0.0,2.4,Low,False,False
CLM0001572,13.021247192392005,0.0,5.2,Low,False,False
CLM0001573,23.304100586162235,0.0,9.3,Low,False,False
CLM0001574,52.211877227088756,0.0,20.9,Low,False,False
CLM0001575,27.2954245793809,0.0,10.9,Low,False,False
CLM0001576,19.874202908208883,0.0,7.9,Low,False,False
CLM0001577,28.39673159603936,0.0,11.4,Low,False,False
CLM0001578,21.380529748663356,0.0,8.6,Low,False,False
CLM0001579,18.175120859043393,0.0,7.3,Low,False,False
CLM0001580,12.255803662004949,0.0,4.9,Low,False,False
CLM0001581,15.913922048030681,0.0,6.4,Low,False,False
CLM0001582,17.663487665240197,0.0,7.1,Low,False,False
CLM0001583,28.719345176510615,0.0,11.5,Low,False,False
CLM0001584,22.380355944130812,0.0,9.0,Low,False,False
CLM0001585,40.49570981575249,0.0,16.2,Low,False,False
CLM0001586,18.297891038259483,0.0,7.3,Low,False,False
CLM0001587,15.641518583584634,0.0,6.3,Low,False,False
CLM0001588,19.396914809853715,0.0,7.8,Low,False,False
CLM0001589,10.678562808269486,0.0,4.3,Low,False,False
CLM0001590,17.944438490236834,0.0,7.2,Low,False,False
CLM0001591,42.14969244935778,0.0,16.9,Low,False,False
CLM0001592,15.743277783549491,0.0,6.3,Low,False,False
CLM0001593,29.353660236803737,0.0,11.7,Low,False,False
CLM0001594,18.648778003855348,0.0,7.5,Low,False,False
CLM0001595,30.31272857934143,0.0,12.1,Low,False,False
CLM0001596,77.69807048610713,99.98813083513932,91.1,Critical,True,True
CLM0001597,35.53450257391475,0.0,14.2,Low,False,False
CLM0001598,47.90209161369571,0.0,19.2,Low,False,False
CLM0001599,63.970345795859075,100.0,85.6,Critical,True,True
CLM0001600,15.031033737573807,0.0,6.0,Low,False,False
CLM0001601,13.574143769975045,0.0,5.4,Low,False,False
CLM0001602,56.94787986515713,99.99047073679264,82.8,Critical,True,False
CLM0001603,15.330500455938068,0.0,6.1,Low,False,False
CLM0001604,28.39252586716117,0.0,11.4,Low,False,False
CLM0001605,17.83415195300243,0.0,7.1,Low,False,False
CLM0001606,8.796887011443355,0.0,3.5,Low,False,False
CLM0001607,23.775078588176214,0.0,9.5,Low,False,False
CLM0001608,12.863998297318203,0.0,5.1,Low,False,False
CLM0001609,18.84891371779478,0.6078984006248089,7.9,Low,False,False
CLM0001610,20.270718798771505,0.0,8.1,Low,False,False
CLM0001611,13.647569191046127,0.0,5.5,Low,False,False
CLM0001612,34.055440452906694,0.0,13.6,Low,False,False
CLM0001613,9.996421051131499,0.0,4.0,Low,False,False
CLM0001614,39.960712497045805,0.0,16.0,Low,False,False
CLM0001615,16.879039283864095,0.0,6.8,Low,False,False
CLM0001616,32.03546884676551,0.4219283980296496,13.1,Low,False,False
CLM0001617,42.960067989515046,0.6301169281887746,17.6,Low,False,False
CLM0001618,15.331689233163747,0.0,6.1,Low,False,False
CLM0001619,14.632749794921029,0.0,5.9,Low,False,False
CLM0001620,15.864810660936591,0.0,6.3,Low,False,False
CLM0001621,19.668830875608588,0.0,7.9,Low,False,False
CLM0001622,76.77727377442653,100.0,90.7,Critical,True,True
CLM0001623,34.895214634579176,0.0,14.0,Low,False,False
CLM0001624,40.77328664628336,0.0,16.3,Low,False,False
CLM0001625,15.175890691635875,0.0,6.1,Low,False,False
CLM0001626,6.483064106553038,0.0,2.6,Low,False,False
CLM0001627,13.403614208562741,0.0,5.4,Low,False,False
CLM0001628,56.234984858525735,100.0,82.5,Critical,True,False
CLM0001629,7.016474196453071,0.0,2.8,Low,False,False
CLM0001630,21.032212676930317,0.0,8.4,Low,False,False
CLM0001631,16.938200893480225,0.0,6.8,Low,False,False
CLM0001632,21.524070097733084,0.0,8.6,Low,False,False
CLM0001633,29.4107299450155,0.0,11.8,Low,False,False
CLM0001634,10.486101794596546,0.0,4.2,Low,False,False
CLM0001635,18.850211441051357,0.0,7.5,Low,False,False
CLM0001636,23.446717408974983,0.0,9.4,Low,False,False
CLM0001637,14.584488382552196,0.0,5.8,Low,False,False
CLM0001638,15.964705687114867,0.5266533301953401,6.7,Low,False,False
CLM0001639,25.78551125764783,0.0,10.3,Low,False,False
CLM0001640,20.820725571743846,0.0,8.3,Low,False,False
CLM0001641,17.21649304712126,1.0817605361102949,7.5,Low,False,False
CLM0001642,23.999605673870516,0.0,9.6,Low,False,False
CLM0001643,30.277928366030615,0.0,12.1,Low,False,False
CLM0001644,18.43961343899716,0.0,7.4,Low,False,False
CLM0001645,30.454884560209827,0.0,12.2,Low,False,False
CLM0001646,25.899819167137707,0.0,10.4,Low,False,False
CLM0001647,11.261780730625615,0.0,4.5,Low,False,False
CLM0001648,57.1787354276766,0.0,22.9,Low,False,False
CLM0001649,5.387678048698863,0.0,2.2,Low,False,False
CLM0001650,15.089704200775799,0.0,6.0,Low,False,False
CLM0001651,46.123712863003284,100.0,78.4,Critical,True,False
CLM0001652,13.634775661143461,0.0,5.5,Low,False,False
CLM0001653,20.352020489469425,0.0,8.1,Low,False,False
CLM0001654,20.87959816178354,0.0,8.4,Low,False,False
CLM0001655,21.374212916733647,0.0,8.5,Low,False,False
CLM0001656,39.19656968653295,0.0,15.7,Low,False,False
CLM0001657,24.270245544069258,0.0,9.7,Low,False,False
CLM0001658,11.530805811859334,0.0,4.6,Low,False,False
CLM0001659,55.943946219003536,99.97990836480713,82.4,Critical,True,False
CLM0001660,43.16509309366623,0.0,17.3,Low,False,False
CLM0001661,9.736971030728192,0.0,3.9,Low,False,False
CLM0001662,38.11293443085913,0.0,15.2,Low,False,False
CLM0001663,39.123661438152894,0.0,15.6,Low,False,False
CLM0001664,13.66948855630693,0.0,5.5,Low,False,False
CLM0001665,44.92344355213481,99.33333333333333,77.6,Critical,True,False
CLM0001666,13.838712999356362,0.0,5.5,Low,False,False
CLM0001667,12.795731269974908,0.0,5.1,Low,False,False
CLM0001668,31.791188382836356,0.0,12.7,Low,False,False
CLM0001669,30.76727492674013,0.0,12.3,Low,False,False
CLM0001670,23.691895162786114,0.0,9.5,Low,False,False
CLM0001671,15.293768894124993,0.0,6.1,Low,False,False
CLM0001672,2.8015015127035414,0.0,1.1,Low,False,False
CLM0001673,29.395434387796314,0.0,11.8,Low,False,False
CLM0001674,33.94739426883802,0.6413039584452803,14.0,Low,False,False
CLM0001675,17.922803132949518,0.0,7.2,Low,False,False
CLM0001676,22.149870588096654,0.0,8.9,Low,False,False
CLM0001677,42.56573671163573,0.0,17.0,Low,False,False
CLM0001678,13.215320344089221,0.0,5.3,Low,False,False
CLM0001679,88.18406162473774,100.0,95.3,Critical,True,True
CLM0001680,21.647787077269776,0.0,8.7,Low,False,False
CLM0001681,21.576008678911784,0.0,8.6,Low,False,False
CLM0001682,23.649580891699152,0.0,9.5,Low,False,False
CLM0001683,15.360354766886164,0.0,6.1,Low,False,False
CLM0001684,16.637214605702678,0.0,6.7,Low,False,False
CLM0001685,8.932593534726985,0.0,3.6,Low,False,False
CLM0001686,26.414771384645654,0.0,10.6,Low,False,False
CLM0001687,13.22096435710305,0.0,5.3,Low,False,False
CLM0001688,15.494017640021918,0.0,6.2,Low,False,False
CLM0001689,22.367518458884806,0.0,8.9,Low,False,False
CLM0001690,26.569202689412176,0.0,10.6,Low,False,False
CLM0001691,8.922502751328508,0.0,3.6,Low,False,False
CLM0001692,26.321538565852453,0.0,10.5,Low,False,False
CLM0001693,2.798148086720953,0.0,1.1,Low,False,False
CLM0001694,27.54367356487819,0.0,11.0,Low,False,False
CLM0001695,35.074846493152336,0.0,14.0,Low,False,False
CLM0001696,40.43932717288378,0.0,16.2,Low,False,False
CLM0001697,31.65893153204955,0.0,12.7,Low,False,False
CLM0001698,26.946740364776332,0.0,10.8,Low,False,False
CLM0001699,73.45339203391234,100.0,89.4,Critical,True,True
CLM0001700,10.98694322883993,0.0,4.4,Low,False,False
CLM0001701,3.019802609911837,0.0,1.2,Low,False,False
CLM0001702,29.086373856263272,0.0,11.6,Low,False,False
CLM0001703,14.848447195939185,0.0,5.9,Low,False,False
CLM0001704,20.107910132231854,0.0,8.0,Low,False,False
CLM0001705,27.2371574787447,0.0,10.9,Low,False,False
CLM0001706,19.03079975251989,0.0,7.6,Low,False,False
CLM0001707,16.05403844507991,0.0,6.4,Low,False,False
CLM0001708,66.29613059499735,0.0,26.5,Medium,False,False
CLM0001709,12.275808523244159,0.0,4.9,Low,False,False
CLM0001710,33.53439931417343,0.0,13.4,Low,False,False
CLM0001711,4.721641658491416,0.0,1.9,Low,False,False
CLM0001712,27.286935250874723,0.0,10.9,Low,False,False
CLM0001713,12.790942040091968,0.0,5.1,Low,False,False
CLM0001714,23.684626222293904,1.251433331064841,10.2,Low,False,False
CLM0001715,15.248139390389115,0.0,6.1,Low,False,False
CLM0001716,30.838240380884475,0.0,12.3,Low,False,False
CLM0001717,17.599304832530105,0.0,7.0,Low,False,False
CLM0001718,15.164760841670688,0.0,6.1,Low,False,False
CLM0001719,11.112746877534752,0.0,4.4,Low,False,False
CLM0001720,14.198644255530512,0.0,5.7,Low,False,False
CLM0001721,13.024472297105127,0.0,5.2,Low,False,False
CLM0001722,23.010058232153153,0.0,9.2,Low,False,False
CLM0001723,32.95783736168474,0.0,13.2,Low,False,False
CLM0001724,23.471518962506977,0.0,9.4,Low,False,False
CLM0001725,17.596771939539156,0.0,7.0,Low,False,False
CLM0001726,32.410432053839436,0.0,13.0,Low,False,False
CLM0001727,18.688169163276115,0.0,7.5,Low,False,False
CLM0001728,22.744357739937737,0.4219283980296496,9.4,Low,False,False
CLM0001729,14.245809992032598,0.0,5.7,Low,False,False
CLM0001730,14.827443097975001,0.0,5.9,Low,False,False
CLM0001731,5.605504022160024,0.0,2.2,Low,False,False
CLM0001732,82.94373104101022,100.0,93.2,Critical,True,True
CLM0001733,31.326867984563467,0.0,12.5,Low,False,False
CLM0001734,24.50420185011598,0.5475622438367896,10.1,Low,False,False
CLM0001735,17.37996530879309,0.0,7.0,Low,False,False
CLM0001736,16.91434008184013,0.0,6.8,Low,False,False
CLM0001737,22.678996717298983,0.0,9.1,Low,False,False
CLM0001738,33.755499497244365,0.0,13.5,Low,False,False
CLM0001739,46.6374806277018,0.0,18.7,Low,False,False
CLM0001740,18.214599708327086,0.0,7.3,Low,False,False
CLM0001741,13.788414813030304,0.0,5.5,Low,False,False
CLM0001742,17.849043178971392,0.0,7.1,Low,False,False
CLM0001743,8.404527285729435,0.0,3.4,Low,False,False
CLM0001744,24.590633534883644,0.0,9.8,Low,False,False
CLM0001745,16.7603576252912,0.0,6.7,Low,False,False
CLM0001746,9.948308913239979,0.0,4.0,Low,False,False
CLM0001747,21.660343354990907,0.0,8.7,Low,False,False
CLM0001748,16.448044993733134,0.0,6.6,Low,False,False
CLM0001749,19.333403847719964,0.0,7.7,Low,False,False
CLM0001750,15.100692245976132,0.0,6.0,Low,False,False
CLM0001751,29.684041354453218,0.0,11.9,Low,False,False
CLM0001752,5.465890816284813,0.0,2.2,Low,False,False
CLM0001753,28.584997569626434,0.0,11.4,Low,False,False
CLM0001754,19.986695126194974,0.0,8.0,Low,False,False
CLM0001755,35.67140533420857,0.0,14.3,Low,False,False
CLM0001756,31.546078239489784,0.0,12.6,Low,False,False
CLM0001757,36.025871014758394,0.0,14.4,Low,False,False
CLM0001758,10.981121383505643,0.0,4.4,Low,False,False
CLM0001759,14.413736965671099,0.0,5.8,Low,False,False
CLM0001760,21.749157896998096,0.0,8.7,Low,False,False
CLM0001761,18.017579277673136,0.0,7.2,Low,False,False
CLM0001762,5.881720589636807,0.0,2.4,Low,False,False
CLM0001763,11.35364834673065,0.0,4.5,Low,False,False
CLM0001764,19.58554372547997,0.0,7.8,Low,False,False
CLM0001765,10.586978283911385,0.0,4.2,Low,False,False
CLM0001766,12.976789430573543,0.0,5.2,Low,False,False
CLM0001767,14.034368474420667,0.0,5.6,Low,False,False
CLM0001768,17.634065125698374,0.0,7.1,Low,False,False
CLM0001769,23.166440121605447,0.0,9.3,Low,False,False
CLM0001770,28.213493861882966,0.0,11.3,Low,False,False
CLM0001771,11.800166301556292,0.0,4.7,Low,False,False
CLM0001772,73.28057420178999,99.99563448020717,89.3,Critical,True,True
CLM0001773,17.05878743409993,0.0,6.8,Low,False,False
CLM0001774,25.786934247619044,0.0,10.3,Low,False,False
CLM0001775,57.55294848024638,100.0,83.0,Critical,True,False
CLM0001776,15.237924167179717,0.0,6.1,Low,False,False
CLM0001777,9.186273457593398,0.0,3.7,Low,False,False
CLM0001778,32.1392806812899,0.0,12.9,Low,False,False
CLM0001779,26.64399909099936,0.0,10.7,Low,False,False
CLM0001780,62.44851387070649,99.31001024203549,84.6,Critical,True,False
CLM0001781,74.22821846033231,100.0,89.7,Critical,True,True
CLM0001782,23.072558163104905,0.0,9.2,Low,False,False
CLM0001783,17.73516561218428,0.0,7.1,Low,False,False
CLM0001784,36.70550637473061,0.0,14.7,Low,False,False
CLM0001785,9.99376743773832,0.0,4.0,Low,False,False
CLM0001786,19.798698140892878,0.0,7.9,Low,False,False
CLM0001787,15.691534775743598,0.0,6.3,Low,False,False
CLM0001788,21.14735527346384,0.0,8.5,Low,False,False
CLM0001789,66.85769850469747,100.0,86.7,Critical,True,True
CLM0001790,35.66278781985831,0.0,14.3,Low,False,False
CLM0001791,6.632426027585203,0.0,2.7,Low,False,False
CLM0001792,25.518596673186554,0.0,10.2,Low,False,False
CLM0001793,8.806920324754596,0.0,3.5,Low,False,False
CLM0001794,13.608067623355492,0.0,5.4,Low,False,False
CLM0001795,10.104554409592382,0.0,4.0,Low,False,False
CLM0001796,12.11437427999651,0.0,4.8,Low,False,False
CLM0001797,38.309410886918094,0.0,15.3,Low,False,False
CLM0001798,21.799394114505354,0.6666666666666667,9.1,Low,False,False
CLM0001799,20.67032949666202,0.0,8.3,Low,False,False
CLM0001800,41.97933350183109,0.0,16.8,Low,False,False
CLM0001801,67.3874631820689,95.50587275068175,84.3,Critical,True,False
CLM0001802,17.915697587404722,0.0,7.2,Low,False,False
CLM0001803,57.723172897860906,0.0,23.1,Low,False,False
CLM0001804,15.87047132724434,0.0,6.3,Low,False,False
CLM0001805,37.02142813216474,0.0,14.8,Low,False,False
CLM0001806,5.7025771406203685,0.0,2.3,Low,False,False
CLM0001807,23.03170982032643,0.0,9.2,Low,False,False
CLM0001808,17.389242929350313,0.0,7.0,Low,False,False
CLM0001809,9.283736665188924,0.0,3.7,Low,False,False
CLM0001810,39.35022784199419,0.0,15.7,Low,False,False
